model_id,name,quantization,status,run_id,timestamp,round_name,score,reasoning,speed_tps,total_score,total_speed,max_score
nvidia-nemotron-labs-3-elastic-12b-a2b.i1-q6_k,nvidia-nemotron-labs-3-elastic-12b-a2b.i1-q6_k,Q6_K,"✅ FAST",841cf630-df40-4f4c-9fa2-a9b5ef147e5c,"2026-06-20 02:48:50",speed_metric,25,"Observed average TPS: 75.73",75.72999999999999,,,
nvidia-nemotron-labs-3-elastic-12b-a2b.i1-q6_k,nvidia-nemotron-labs-3-elastic-12b-a2b.i1-q6_k,Q6_K,"✅ FAST",841cf630-df40-4f4c-9fa2-a9b5ef147e5c,"2026-06-20 02:48:50",technical_reasoning,18,"The response correctly identifies paged attention / block‑based memory management, explains why static contiguous KV caches waste space (internal fragmentation), describes how dynamic paging enables non‑contiguous storage and higher throughput/continuous batching, and notes that consumer GPUs can fit more sequences in limited VRAM. All key points are addressed with accurate technical detail.",74.5,,,
meta-llama-3.1-8b-instruct-q5_k_m,meta-llama-3.1-8b-instruct-q5_k_m,Q5_K_M,"⚠️ HALLUCINATION WARNING",19b6eae2-dd23-4a73-bca1-eb36e584ff45,"2026-06-19 03:47:57",abstract_logic,0,"The model failed to correctly identify or apply any of the matrix transformation steps. Step 1 incorrectly calculates a 90° clockwise rotation as (N-1-j, i) instead of (j, N-1-i). Step 2 misunderstands horizontal reflection in a matrix context, using an arbitrary center-axis formula rather than reversing the column index to get (j, i). Step 3 incorrectly models a 180° counter-clockwise rotation by multiplying coordinates by -1, which produces invalid negative indices instead of the correct (N-1-j, N-1-i). Consequently, the final coordinate pair is entirely incorrect.",23.62,,,
meta-llama-3.1-8b-instruct-q5_k_m,meta-llama-3.1-8b-instruct-q5_k_m,Q5_K_M,"⚠️ HALLUCINATION WARNING",19b6eae2-dd23-4a73-bca1-eb36e584ff45,"2026-06-19 03:47:57",code_generation,6,"The model addresses most key points but with significant issues: (1) Uses aiohttp.ClientSession but does NOT use TCPConnector for connection pooling - missing the explicit connector configuration like limit_per_host=10; (2) Implements a TokenBucket class but it's instantiated inside scrape_metadata per-request instead of being shared, and the refill logic is imprecise compared to the gold standard's continuous refill based on elapsed time; (3) Exponential backoff is implemented using 2**(status_code-500) rather than 2**attempt - technically exponential but uses a different formula; (4) Uses TaskGroup but with incorrect syntax - 'await TaskGroup().enter(tasks)' is not valid Python and would fail at runtime; (5) Handles 5xx errors by checking status >= 500 but does NOT implement retry logic - it only sleeps and re-raises the exception instead of retrying up to 5 times like the gold standard. The missing retry loop for 5xx errors is a critical omission.",22.9,,,
meta-llama-3.1-8b-instruct-q5_k_m,meta-llama-3.1-8b-instruct-q5_k_m,Q5_K_M,"⚠️ HALLUCINATION WARNING",19b6eae2-dd23-4a73-bca1-eb36e584ff45,"2026-06-19 03:47:57",creative_writing,6,"The model successfully maintains a strictly first-person perspective and makes the theme of isolation central to the narrative. However, it fails on several other key points: 1) Tone: While it captures a cynical/noir mood, it does not use short sentences characteristic of hard-boiled style. (1 pt) 2) Jargon: It uses some network terms like 'packets' and 'routers', but completely misses the required specific jargon: BGP, latency, and routing tables. (1 pt) 3) Length: The response is approximately 586 words, which exceeds the maximum allowed length of 550 words (+/- 10% variance). (0 pts)",22.73,,,
meta-llama-3.1-8b-instruct-q5_k_m,meta-llama-3.1-8b-instruct-q5_k_m,Q5_K_M,"⚠️ HALLUCINATION WARNING",19b6eae2-dd23-4a73-bca1-eb36e584ff45,"2026-06-19 03:47:57",knowledge_qa,7,"The model failed to provide the correct full Thai script, hallucinating several words and missing diacritics (e.g., 'อุดมรัฐนาวิเทศมหาสถาน' instead of 'อุดมราชนิเวศน์มหาสถาน', 'รัตนโกสินทร' instead of 'รัตนโกสินทร์'). It also provided a slightly incorrect Romanization ('Yuthaya' vs 'Ayuthaya'). While it correctly mentioned 'City of Angels' and the deity 'Indra,' it completely missed the required mention of 'Nine Gems' (Noppharat) in the English translation, instead inventing phrases like 'Incomparable Daimyo.' Due to multiple hallucinations and missing key points, a low score is warranted.",27.36,,,
meta-llama-3.1-8b-instruct-q5_k_m,meta-llama-3.1-8b-instruct-q5_k_m,Q5_K_M,"⚠️ HALLUCINATION WARNING",19b6eae2-dd23-4a73-bca1-eb36e584ff45,"2026-06-19 03:47:57",speed_metric,9,"Observed average TPS: 23.81",23.81,,,
meta-llama-3.1-8b-instruct-q5_k_m,meta-llama-3.1-8b-instruct-q5_k_m,Q5_K_M,"⚠️ HALLUCINATION WARNING",19b6eae2-dd23-4a73-bca1-eb36e584ff45,"2026-06-19 03:47:57",technical_reasoning,7,"The model mentions both PagedAttention and block-based memory management (2 pts) and correctly identifies that static buffers lead to inefficient memory use/fragmentation (3 pts). However, it fails to explain the core mechanism of PagedAttention: non-contiguous storage of KV cache pages (0 pts), which is essential for understanding how it enables continuous batching. It mentions continuous batching in the introduction but does not link dynamic/paged allocation to higher throughput or explain why it's beneficial (1 pt). It also mentions consumer GPUs and efficient memory use, but misses the specific point about fitting more sequences into limited VRAM (1 pt). Additionally, the model provides a technically inaccurate explanation of PagedAttention (claiming it improves cache locality) and includes a code snippet for a simple bump allocator rather than a page-table-based system, which misrepresents how PagedAttention actually works.",22.44,,,
phi-3.5-moe-instruct-iq3_xs,phi-3.5-moe-instruct-iq3_xs,IQ3_XS,"⚠️ HALLUCINATION WARNING",1dab51e0-cb0e-46fe-ab10-f739158c29b7,"2026-06-18 06:04:33",abstract_logic,4,"The model correctly identifies Step 1 using consistent 1-based indexing (3 pts). However, it incorrectly applies Step 2: a horizontal reflection should flip the column index (changing `N-1-i` to `i`, as shown in the gold standard), but the model flips the row index instead. Consequently, its Step 3 and final coordinate pair are also incorrect. While the model's internal math for applying a 180° rotation is consistent with its own erroneous Step 2 result, it fails to correctly solve the problem as stated. The example matrix transformations provided by the model are also nonsensical and do not represent actual rotations or reflections.",12.01,,,
phi-3.5-moe-instruct-iq3_xs,phi-3.5-moe-instruct-iq3_xs,IQ3_XS,"⚠️ HALLUCINATION WARNING",1dab51e0-cb0e-46fe-ab10-f739158c29b7,"2026-06-18 06:04:33",code_generation,11,"The model addresses all five key points but with significant issues in each:

1. TCPConnector for pooling: Uses TCPConnector(limit=None) instead of limit_per_host=10 as in the gold standard. Also uses Semaphore(10) incorrectly - semaphore.acquire() is called but never used properly with a context manager.

2. TokenBucket class: Has a TokenBucketRateLimiter class, but has critical bugs: (a) First version uses blocking time.sleep() which defeats async purposes; (b) Second version uses deprecated asyncio.get_event_loop().time(); (c) The token refill logic in the property getter doesn't properly update _last_update after calculating elapsed time.

3. Exponential backoff: Uses 2 ** (resp.status - 499) instead of 2 ** attempt as specified. More importantly, only retries once and returns None rather than retrying up to 5 times like the gold standard.

4. asyncio.gather/TaskGroup: First version correctly uses asyncio.gather(*tasks, return_exceptions=True). Second version incorrectly calls TaskGroup.gather() which doesn't exist - TaskGroup is used differently with async context managers and task group syntax.

5. 5xx error handling: Detects 5xx errors but only retries once instead of up to 5 attempts as the gold standard does.

The model attempted all key features but implementation has significant bugs, incorrect API usage (TaskGroup.gather), blocking calls in async code, and insufficient retry logic.",12.07,,,
phi-3.5-moe-instruct-iq3_xs,phi-3.5-moe-instruct-iq3_xs,IQ3_XS,"⚠️ HALLUCINATION WARNING",1dab51e0-cb0e-46fe-ab10-f739158c29b7,"2026-06-18 06:04:33",creative_writing,6,"The model successfully maintains a strict first-person perspective and makes isolation a central theme of the narrative. However, it fails to adhere to several key constraints: 1) The noir/hard-boiled tone is diluted by long, descriptive sentences rather than the short, punchy syntax typical of the genre. 2) While it uses some networking jargon (routing tables, nodes, packets), it omits specific terms like BGP and latency. 3) It severely fails the length constraint; the narrative alone exceeds 500 words, and a massive repetition loop at the end pushes the total word count well over 1000, far exceeding the +/- 10% variance.",11.55,,,
phi-3.5-moe-instruct-iq3_xs,phi-3.5-moe-instruct-iq3_xs,IQ3_XS,"⚠️ HALLUCINATION WARNING",1dab51e0-cb0e-46fe-ab10-f739158c29b7,"2026-06-18 06:04:33",knowledge_qa,0,"The model failed to provide the full formal name of Bangkok in Thai script, Romanization, or English translation as required by the gold standard. It only provided the short form 'Krung Thep Maha Nakhon' and completely missed the crucial parts mentioning 'Nine Gems' (Noppharat) and the deities 'Indra'/'Vishvakarman'. Furthermore, the model hallucinated incorrect names and titles for Bangkok, such as 'เทพมหานคร บางกอก' (*Thap Maha Nakhon Bangkok*) and '*Phra Mongkhon Ratchawarangsi*', which are not part of the city's official name. Due to missing almost all key points and severe hallucinations, a score of 0 is awarded.",12.14,,,
phi-3.5-moe-instruct-iq3_xs,phi-3.5-moe-instruct-iq3_xs,IQ3_XS,"⚠️ HALLUCINATION WARNING",1dab51e0-cb0e-46fe-ab10-f739158c29b7,"2026-06-18 06:04:33",speed_metric,4,"Observed average TPS: 11.87",11.874,,,
phi-3.5-moe-instruct-iq3_xs,phi-3.5-moe-instruct-iq3_xs,IQ3_XS,"⚠️ HALLUCINATION WARNING",1dab51e0-cb0e-46fe-ab10-f739158c29b7,"2026-06-18 06:04:33",technical_reasoning,10,"The model correctly identifies PagedAttention/block-based memory management and explains that static buffers require large contiguous blocks leading to wasted space/fragmentation. It also mentions dynamic allocation via 'pages' or segments (implying non-contiguous storage) and links this to continuous batching and maximizing throughput on consumer GPUs with limited VRAM. However, it misses the specific technical terminology of 'internal fragmentation' (wasted space within a block for unused tokens), fails to explicitly state that paged allocation allows fitting *more* sequences into limited VRAM, and does not clearly explain how dynamic allocation avoids waiting for giant contiguous blocks to enable continuous batching. The response is also heavily padded with repetitive disclaimers about not knowing llama.cpp specifically.",11.6,,,
nex-agi_nex-n2-mini-iq3_xs,nex-agi_nex-n2-mini-iq3_xs,IQ3_XS,"⚠️ HALLUCINATION WARNING",110c78e6-ec15-45c4-86db-cd1cbfbcdb07,"2026-06-17 04:28:05",abstract_logic,14,"The model correctly identifies all step-by-step transformations for the matrix operations. It accurately calculates Step 1 (90° CW) as (j, N-1-i), Step 2 (Horizontal Reflection across center vertical axis) as (j, i), and Step 3 (180° CCW) as (N-1-j, N-1-i). The final coordinate pair is correctly derived. Additionally, the model demonstrates a strong understanding of indexing conventions by providing both 0-based and 1-based derivations, ensuring logical consistency throughout.",28.64,,,
nex-agi_nex-n2-mini-iq3_xs,nex-agi_nex-n2-mini-iq3_xs,IQ3_XS,"⚠️ HALLUCINATION WARNING",110c78e6-ec15-45c4-86db-cd1cbfbcdb07,"2026-06-17 04:28:05",code_generation,0,"The model failed to generate the required Python script entirely. It only provided a stream-of-consciousness reasoning process discussing how it *would* implement the features (TCPConnector, TokenBucket, exponential backoff, asyncio.gather/TaskGroup, handling 5xx errors) but never outputted the actual code blocks or final solution. Therefore, none of the key points were successfully implemented in code.",28.59,,,
nex-agi_nex-n2-mini-iq3_xs,nex-agi_nex-n2-mini-iq3_xs,IQ3_XS,"⚠️ HALLUCINATION WARNING",110c78e6-ec15-45c4-86db-cd1cbfbcdb07,"2026-06-17 04:28:05",creative_writing,0,"Grading failed: ",0.0,,,
nex-agi_nex-n2-mini-iq3_xs,nex-agi_nex-n2-mini-iq3_xs,IQ3_XS,"⚠️ HALLUCINATION WARNING",110c78e6-ec15-45c4-86db-cd1cbfbcdb07,"2026-06-17 04:28:05",knowledge_qa,0,"The model completely failed to answer the prompt. It did not provide the full formal name of Bangkok in Thai script, phonetic Romanization, or English translation as requested. Instead, it outputted a messy internal monologue where it repeatedly hallucinated parts of the Thai name (e.g., adding 'ศรีนคราธิเบศร', 'มหาสทาโมกุล') and failed to provide any of the required English translations mentioning 'City of Angels', 'Nine Gems', or 'Indra/Vishvakarman'. The response trails off without providing a coherent final answer.",28.81,,,
nex-agi_nex-n2-mini-iq3_xs,nex-agi_nex-n2-mini-iq3_xs,IQ3_XS,"⚠️ HALLUCINATION WARNING",110c78e6-ec15-45c4-86db-cd1cbfbcdb07,"2026-06-17 04:28:05",speed_metric,12,"Observed average TPS: 28.80",28.804000000000002,,,
nex-agi_nex-n2-mini-iq3_xs,nex-agi_nex-n2-mini-iq3_xs,IQ3_XS,"⚠️ HALLUCINATION WARNING",110c78e6-ec15-45c4-86db-cd1cbfbcdb07,"2026-06-17 04:28:05",technical_reasoning,12,"The model mentions PagedAttention and block-based memory management, and correctly identifies that static buffers require contiguous memory leading to underutilization/waste (internal fragmentation), while paged allocation allows non-contiguous storage. It also touches on consumer GPUs and VRAM limits. However, it fails to clearly link dynamic/paged allocation to enabling continuous batching by avoiding giant contiguous memory blocks, instead rambling about llama.cpp's internal scheduler without making the conceptual connection. It also misses the explicit distinction between internal fragmentation (static) vs external/metadata overhead (paged). The response is overly verbose and uncertain.",28.71,,,
qwen3-coder-30b-a3b-instruct-iq4_xs,qwen3-coder-30b-a3b-instruct-iq4_xs,IQ4_XS,"⚠️ HALLUCINATION WARNING",7d142417-877d-45e9-ad1c-48b87e0b8df9,"2026-06-16 16:00:48",abstract_logic,2,"The model correctly identified the first step (90° clockwise rotation mapping (i, j) to (j, N-1-i)). However, it fundamentally misunderstood 'horizontal reflection', incorrectly defining it as a vertical reflection (changing the row index instead of the column index). This led to an incorrect intermediate result in Step 2, which cascaded into an incorrect Step 3 and final coordinate pair. The correct final position is (N-1-j, N-1-i), but the model concluded it was (j, i).",34.79,,,
qwen3-coder-30b-a3b-instruct-iq4_xs,qwen3-coder-30b-a3b-instruct-iq4_xs,IQ4_XS,"⚠️ HALLUCINATION WARNING",7d142417-877d-45e9-ad1c-48b87e0b8df9,"2026-06-16 16:00:48",code_generation,18,"The model's response successfully addresses all five key points required by the rubric. It uses `aiohttp.ClientSession` with a `TCPConnector` for connection pooling, implements a custom `TokenBucket` class for rate limiting with refill logic, applies exponential backoff (using `backoff_seconds *= 2` and configurable multipliers), utilizes `asyncio.gather(return_exceptions=True)`, and specifically handles HTTP 5xx errors as retry triggers. The implementation is robust, well-structured, and goes beyond the basic requirements by adding logging, statistics tracking, and context managers.",30.33,,,
qwen3-coder-30b-a3b-instruct-iq4_xs,qwen3-coder-30b-a3b-instruct-iq4_xs,IQ4_XS,"⚠️ HALLUCINATION WARNING",7d142417-877d-45e9-ad1c-48b87e0b8df9,"2026-06-16 16:00:48",creative_writing,7,"The model successfully adopts a first-person perspective and maintains a cyberpunk/noir tone with a central theme of isolation. It uses accurate technical jargon related to networking and computing. However, the narrative lacks the strict 'hard-boiled' style (short sentences) typical of noir fiction, leaning more toward sci-fi thriller prose. Most importantly, the model fails the length constraint; at approximately 384 words, it falls short of the required 450-550 word range.",35.53,,,
qwen3-coder-30b-a3b-instruct-iq4_xs,qwen3-coder-30b-a3b-instruct-iq4_xs,IQ4_XS,"⚠️ HALLUCINATION WARNING",7d142417-877d-45e9-ad1c-48b87e0b8df9,"2026-06-16 16:00:48",knowledge_qa,3,"The model failed to provide the full formal name in Thai script or its complete phonetic Romanization, instead providing only the abbreviated form and an incorrect transliteration ('Krun GBP'). It also missed three of the five key translation points (Nine Gems, Indra/Vishvakarman), only mentioning 'City of Angels'.",35.99,,,
qwen3-coder-30b-a3b-instruct-iq4_xs,qwen3-coder-30b-a3b-instruct-iq4_xs,IQ4_XS,"⚠️ HALLUCINATION WARNING",7d142417-877d-45e9-ad1c-48b87e0b8df9,"2026-06-16 16:00:48",speed_metric,14,"Observed average TPS: 33.87",33.866,,,
qwen3-coder-30b-a3b-instruct-iq4_xs,qwen3-coder-30b-a3b-instruct-iq4_xs,IQ4_XS,"⚠️ HALLUCINATION WARNING",7d142417-877d-45e9-ad1c-48b87e0b8df9,"2026-06-16 16:00:48",technical_reasoning,12,"The model addresses most key points: it mentions PagedAttention and block-based management (Point 1), notes that static buffers use contiguous memory and are wasteful for variable sequences (Point 2 - though misses the specific 'internal fragmentation' terminology and mechanism of unused tokens wasting space), explains dynamic non-contiguous storage via pages (Point 3), and identifies consumer GPU VRAM constraints (Point 5). However, it fails to adequately link dynamic allocation to higher throughput/continuous batching (Point 4); while it includes a section titled for continuous batching, it does not explain the core mechanism of how paged attention enables new requests to start before others finish. Additionally, the C++ code snippets provided are hallucinated pseudo-code that inaccurately represent llama.cpp's actual implementation.",32.69,,,
qwen3.5-9b-claude-4.6-os-av-h-uncensored-think-d_au-q4_k_m-imat,qwen3.5-9b-claude-4.6-os-av-h-uncensored-think-d_au-q4_k_m-imat,Q4_K_M,"✅ FAST",5763fe7c-3ba8-44cc-bc50-31ec5eadcd2e,"2026-06-16 09:12:53",abstract_logic,14,"The model correctly identifies and applies all three transformations (90° CW rotation, horizontal reflection, and 180° CCW rotation) to the element's position. While it uses 1-based indexing instead of the gold standard's 0-based indexing, its mathematical derivations are entirely consistent and correct under this choice. The final coordinate pair (N - j + 1, N - i + 1) is mathematically equivalent to the gold standard's (N-1-j, N-1-i). The step-by-step logic is sound, and the verification example confirms the accuracy of the transformations.",29.22,,,
qwen3.5-9b-claude-4.6-os-av-h-uncensored-think-d_au-q4_k_m-imat,qwen3.5-9b-claude-4.6-os-av-h-uncensored-think-d_au-q4_k_m-imat,Q4_K_M,"✅ FAST",5763fe7c-3ba8-44cc-bc50-31ec5eadcd2e,"2026-06-16 09:12:53",code_generation,18,"The model successfully implements all five key points required by the benchmark: it uses aiohttp.ClientSession with a TCPConnector for connection pooling, implements a TokenBucket rate limiter with sleep and refill logic, applies exponential backoff (2 ** attempt) for retries, utilizes asyncio.TaskGroup (with a fallback to gather), and specifically handles 5xx errors as retry triggers. The code is well-structured, robust, and exceeds the basic requirements by adding features like metadata extraction, comprehensive logging, and type hints.",28.66,,,
qwen3.5-9b-claude-4.6-os-av-h-uncensored-think-d_au-q4_k_m-imat,qwen3.5-9b-claude-4.6-os-av-h-uncensored-think-d_au-q4_k_m-imat,Q4_K_M,"✅ FAST",5763fe7c-3ba8-44cc-bc50-31ec5eadcd2e,"2026-06-16 09:12:53",creative_writing,10,"The model's response perfectly adheres to all key points. The tone is distinctly noir/hard-boiled with short, punchy sentences and a cynical outlook ('My coffee's cold since I stopped caring about temperature an hour ago'). The perspective remains strictly first-person throughout. Technical jargon (BGP session flapping, hold timer expiration, TTL, latency measurements, queue depths, jitter patterns) is used accurately and contextually. The theme of isolation is central to the narrative, emphasized by the lack of windows, the silent chatbox, and the explicit mention of isolation rewiring the brain. Finally, the word count is approximately 460 words, which falls well within the allowed +/- 10% variance of the 500-word target.",29.32,,,
qwen3.5-9b-claude-4.6-os-av-h-uncensored-think-d_au-q4_k_m-imat,qwen3.5-9b-claude-4.6-os-av-h-uncensored-think-d_au-q4_k_m-imat,Q4_K_M,"✅ FAST",5763fe7c-3ba8-44cc-bc50-31ec5eadcd2e,"2026-06-16 09:12:53",knowledge_qa,1,"The model failed to provide the full Thai script, full phonetic Romanization, and the detailed English translation mentioning 'Nine Gems' (Noppharat) and deities like 'Indra' or 'Vishvakarman'. It only provided the short official name ('Krung Thep Maha Nakhon') and mentioned 'City of Angels', which accounts for 1 out of the 5 required key points. While its explanation that the long poetic name is ceremonial rather than strictly legal is factually nuanced, it did not fulfill the benchmark's core requirement to provide the full name and translation.",29.35,,,
qwen3.5-9b-claude-4.6-os-av-h-uncensored-think-d_au-q4_k_m-imat,qwen3.5-9b-claude-4.6-os-av-h-uncensored-think-d_au-q4_k_m-imat,Q4_K_M,"✅ FAST",5763fe7c-3ba8-44cc-bc50-31ec5eadcd2e,"2026-06-16 09:12:53",speed_metric,12,"Observed average TPS: 29.16",29.163999999999998,,,
qwen3.5-9b-claude-4.6-os-av-h-uncensored-think-d_au-q4_k_m-imat,qwen3.5-9b-claude-4.6-os-av-h-uncensored-think-d_au-q4_k_m-imat,Q4_K_M,"✅ FAST",5763fe7c-3ba8-44cc-bc50-31ec5eadcd2e,"2026-06-16 09:12:53",technical_reasoning,18,"The model's response thoroughly addresses all five key points from the gold standard. It explicitly mentions PagedAttention and block-based memory management (page tables). It correctly explains that static buffers require contiguous memory allocation per sequence, leading to wasted space/internal fragmentation on short sequences. It details how dynamic/paged allocation allows for non-contiguous storage by mapping logical token ranges to physical offsets. It directly links this dynamic allocation to higher throughput via continuous batching and slot reuse. Finally, it identifies the benefits for consumer GPUs with limited VRAM, noting improved memory efficiency (90-95% utilization) and fitting more sequences. The response is factually accurate regarding llama.cpp's architecture and does not contain any hallucinations.",29.27,,,
qwen3.5-27b.q4_k_m,qwen3.5-27b.q4_k_m,Q4_K_M,"⚠️ HALLUCINATION WARNING",c4160e62-8ac7-433e-8366-acb27704f7f6,"2026-06-16 07:43:39",abstract_logic,14,"The model correctly followed all three transformation steps and arrived at the exact final coordinate pair (N - 1 - j, N - 1 - i) as specified in the gold standard. Step 1 correctly identifies the 90° CW rotation formula. Step 2 accurately applies horizontal reflection to the result of Step 1, simplifying it to (j, i). Step 3 correctly applies a 180° rotation to yield the final coordinates. The model also provided clear explanations and verification for each step.",4.0,,,
qwen3.5-27b.q4_k_m,qwen3.5-27b.q4_k_m,Q4_K_M,"⚠️ HALLUCINATION WARNING",c4160e62-8ac7-433e-8366-acb27704f7f6,"2026-06-16 07:43:39",code_generation,0,"The model provided an empty response and failed to implement any of the required components. It did not use aiohttp.ClientSession with a TCPConnector, did not implement a TokenBucket class or logic, did not include exponential backoff, did not use asyncio.gather(return_exceptions=True), and did not handle 5xx errors as retry triggers.",4.0075,,,
qwen3.5-27b.q4_k_m,qwen3.5-27b.q4_k_m,Q4_K_M,"⚠️ HALLUCINATION WARNING",c4160e62-8ac7-433e-8366-acb27704f7f6,"2026-06-16 07:43:39",creative_writing,10,"The model's response perfectly addresses all key points. It maintains a strong noir/hard-boiled tone with short sentences and a cynical outlook (e.g., 'tastes like battery acid and regret'). The perspective is strictly first-person throughout the narrative. Technical jargon (BGP, latency, packets, routing tables, null-routes) is used accurately and contextually within the cyberpunk setting. The theme of isolation is central to the story, explicitly stated ('Isolation is a skill you learn...') and woven into the plot. Finally, the word count is approximately 470 words, which falls perfectly within the required +/- 10% variance for a 500-word target.",3.99,,,
qwen3.5-27b.q4_k_m,qwen3.5-27b.q4_k_m,Q4_K_M,"⚠️ HALLUCINATION WARNING",c4160e62-8ac7-433e-8366-acb27704f7f6,"2026-06-16 07:43:39",knowledge_qa,2,"The model failed to provide the correct Thai script and Romanization, instead hallucinating an entirely different string of words. It also failed to mention the deities Indra or Vishvakarman in the English translation. While it did include 'City of Angels' and a misspelled version of 'Nine Gems,' the severe hallucination of the primary factual data (the name itself) warrants a very low score.",4.1,,,
qwen3.5-27b.q4_k_m,qwen3.5-27b.q4_k_m,Q4_K_M,"⚠️ HALLUCINATION WARNING",c4160e62-8ac7-433e-8366-acb27704f7f6,"2026-06-16 07:43:39",speed_metric,1,"Observed average TPS: 4.01",4.0075,,,
qwen3.5-27b.q4_k_m,qwen3.5-27b.q4_k_m,Q4_K_M,"⚠️ HALLUCINATION WARNING",c4160e62-8ac7-433e-8366-acb27704f7f6,"2026-06-16 07:43:39",technical_reasoning,18,"The model's response thoroughly addresses all five key points from the gold standard. It correctly identifies PagedAttention/block-based management (via slots), explains how static buffers cause internal fragmentation due to contiguous pre-allocation for max_seq_len, details how dynamic/paged allocation allows non-contiguous storage, links this to continuous batching and higher throughput, and specifically discusses the benefits for consumer GPUs with limited VRAM. The additional technical depth regarding quantization and context splitting is accurate and enhances the explanation.",3.94,,,
llama3.3-8b-instruct-thinking-heretic-uncensored-claude-4.5-opus-high-reasoning.i1-q4_k_m,llama3.3-8b-instruct-thinking-heretic-uncensored-claude-4.5-opus-high-reasoning.i1-q4_k_m,Q4_K_M,"⚠️ HALLUCINATION WARNING",00f6636f-652c-42ae-ba02-e2af22265abb,"2026-06-16 07:26:55",abstract_logic,3,"The model correctly identifies the first step (90° CW rotation) as (j, N-1-i), which matches the gold standard. However, it misinterprets 'Horizontal Reflection' as a vertical reflection, resulting in an incorrect second step of (N-j-1, N-i-1). Furthermore, its third step (180° CCW rotation) is mathematically nonsensical, claiming that rotating (N-j-1, N-i-1) by 180 degrees results in (j+1, i+1), which is incorrect. Consequently, the final position formula derived by the model is entirely wrong.",30.31,,,
llama3.3-8b-instruct-thinking-heretic-uncensored-claude-4.5-opus-high-reasoning.i1-q4_k_m,llama3.3-8b-instruct-thinking-heretic-uncensored-claude-4.5-opus-high-reasoning.i1-q4_k_m,Q4_K_M,"⚠️ HALLUCINATION WARNING",00f6636f-652c-42ae-ba02-e2af22265abb,"2026-06-16 07:26:55",code_generation,12,"The model partially addresses the requirements but has significant issues. It implements a TokenBucket class (though missing the refill mechanism based on elapsed time). It does use asyncio.gather(return_exceptions=True) correctly. However, it uses non-existent methods like 'asyncio.get_event_loop().create_asyncio_session()' which doesn't exist in aiohttp - the correct approach is ClientSession(connector=aiohttp.TCPConnector(limit_per_host=10)). The code also cuts off mid-way through (incomplete). While multiple exponential backoff implementations are present, none specifically handle 5xx errors as retry triggers like the gold standard does. The model's TokenBucket doesn't refill tokens over time, making it essentially a one-time use limiter rather than a proper rate limiter.",30.29,,,
llama3.3-8b-instruct-thinking-heretic-uncensored-claude-4.5-opus-high-reasoning.i1-q4_k_m,llama3.3-8b-instruct-thinking-heretic-uncensored-claude-4.5-opus-high-reasoning.i1-q4_k_m,Q4_K_M,"⚠️ HALLUCINATION WARNING",00f6636f-652c-42ae-ba02-e2af22265abb,"2026-06-16 07:26:55",creative_writing,4,"The model successfully captures the noir/hard-boiled tone, maintains a strict first-person perspective, uses relevant networking jargon (BGP, MRT messages, AS path optimization), and centers the narrative around isolation. However, it severely fails the length constraint. The prompt specifies approximately 500 words (+/- 10%), but the model generates over 1,000 words due to extreme repetition and looping of phrases (e.g., repeatedly using 'The screens seem to stretch on forever', 'I feel like I'm drowning in a sea of technical minutiae', etc.). This massive deviation from the length constraint results in a significant deduction.",30.25,,,
llama3.3-8b-instruct-thinking-heretic-uncensored-claude-4.5-opus-high-reasoning.i1-q4_k_m,llama3.3-8b-instruct-thinking-heretic-uncensored-claude-4.5-opus-high-reasoning.i1-q4_k_m,Q4_K_M,"⚠️ HALLUCINATION WARNING",00f6636f-652c-42ae-ba02-e2af22265abb,"2026-06-16 07:26:55",knowledge_qa,0,"The model failed to provide the full formal name of Bangkok, only providing the short form (Krung Thep Maha Nakhon). It missed the entire second half of the official name, its phonetic Romanization, and all required English translation elements ('City of Angels', 'Nine Gems', 'Indra'/'Vishvakarman'). Furthermore, it incorrectly claimed that 'The Great Royal Capital of the Kingdom of Thailand' is the more formal/accurate translation, dismissing the correct poetic translation.",34.81,,,
llama3.3-8b-instruct-thinking-heretic-uncensored-claude-4.5-opus-high-reasoning.i1-q4_k_m,llama3.3-8b-instruct-thinking-heretic-uncensored-claude-4.5-opus-high-reasoning.i1-q4_k_m,Q4_K_M,"⚠️ HALLUCINATION WARNING",00f6636f-652c-42ae-ba02-e2af22265abb,"2026-06-16 07:26:55",speed_metric,13,"Observed average TPS: 31.23",31.228,,,
llama3.3-8b-instruct-thinking-heretic-uncensored-claude-4.5-opus-high-reasoning.i1-q4_k_m,llama3.3-8b-instruct-thinking-heretic-uncensored-claude-4.5-opus-high-reasoning.i1-q4_k_m,Q4_K_M,"⚠️ HALLUCINATION WARNING",00f6636f-652c-42ae-ba02-e2af22265abb,"2026-06-16 07:26:55",technical_reasoning,4,"The model mentions PagedAttention and consumer GPUs but fails to accurately explain the core technical concepts of llama.cpp's memory management. It incorrectly states that PagedAttention breaks down 'attention weights' rather than the Key-Value (KV) cache. It completely misses explaining internal fragmentation caused by static buffers allocating fixed contiguous blocks based on max_length, does not mention continuous batching or increased throughput, and fails to explicitly state how dynamic allocation allows fitting more sequences in limited VRAM.",30.48,,,
